PUBLICATION_DATE,SITE_ID,UID,VISIT_NO,DATE_COL,YEAR,SITETYPE,INDEX_VISIT,AWCH_WS,BDH_WS,BEDROCK_PERM_WS,BFI_WS,CAT_COMID,CROP_1KM_BUF,DAM_KM3WTD_200KM,ELEV_PT,ELEV_WS,ELEV_WS_MAX,ELEV_WS_MIN,ET_WS,FSTFRZ_WS,GEOL_HUNT_DOM_DESC,GEOL_HUNT_DOM_PCT,GEOL_HUNT_DOM_WS,GEOL_HUNT_PT,GEOL_REEDBUSH_DOM_PCT,GEOL_REEDBUSH_DOM_WS,GEOL_REEDBUSH_PT,KFACT_PT,KFACT_WS,LAT_DD83,LON_DD83,LSTFRZ_PT,LSTFRZ_WS,MAFLOWU,MAST_2013,MAST_2014,MAVELU,MSST_2013,MSST_2014,MWST_2013,MWST_2014,OMH_WS,PCTBL2011_WS,PCTCONIF2011_WS,PCTCROP2011_WS,PCTDECID2011_WS,PCTGRS2011_WS,PCTHAY2011_WS,PCTHBWET2011_WS,PCTICE2011_WS,PCTMXFST2011_WS,PCTOW2011_WS,PCTSHRB2011_WS,PCTURBHI2011_WS,PCTURBLO2011_WS,PCTURBMD2011_WS,PCTURBOP2011_WS,PCTWDWET2011_WS,PERDUN_WS,PERHOR_WS,PERMH_WS,PMAX_WS,PMIN_WS,PRECIP_WS,PSUM_PT,PSUM_WS,PSUMPY_2013_PT,PSUMPY_2013_WS,PSUMPY_2014_PT,PSUMPY_2014_WS,RDDENS_WS,RDH_PT,RDH_WS,REACH_COMID,RHMEAN_PT,RHMEAN_WS,RUNOFF_WS,TMAX_WS,TMEAN_WS,TMEANPW_2013_PT,TMEANPW_2013_WS,TMEANPW_2014_PT,TMEANPW_2014_WS,TMEANSS_2013_PT,TMEANSS_2013_WS,TMEANSS_2014_PT,TMEANSS_2014_WS,TMEANSY_2013_PT,TMEANSY_2013_WS,TMEANSY_2014_PT,TMEANSY_2014_WS,TMIN_PT,TMIN_WS,TOPWET_WS,URB_1KM_BUF,WDMAX_PT,WDMAX_WS,WDMIN_PT,WDMIN_WS,WDSUM_PT,WDSUM_WS,WSAREASQKM,WTDH_PT,WTDPH_WS
2/13/2019,MTSS-1294,1003964,1,7/15/2014,2014,PROB,Y,0.113273033,1.53727741,1,53.57166011,12320539,6.72489083,0,1182.2,1348.665406,1663.21,1182.2,391.4556611,258.5223431,Bouldery and sandy colluvium on granitic rocks,100,co/gr,co/gr,100,SDMNTRY,SDMNTRY,0.179000005,0.172956032,48.15279,-109.8484,149,149.0194489,0.187,9.016516345,9.010610413,0.86332,13.97690988,13.97690988,6.058483262,6.058483262,2.054124462,0,10.97251,6.860707,1.663202,48.85655,7.022407,0,0,0.1848002,0,18.13352,0,0,0,0,6.306306,0,1.833989349,4.313904412,89.10789535,18.78559852,475.395862,452,507.2465849,447.9981995,490.6272118,602.4175415,636.0704107,0.268983731,44.68099976,45.9784804,12320539,59,59,46.97777263,24.11417012,5.418557484,-3.720987558,-3.624673789,-7.03014946,-6.93692877,16.10747719,15.82478939,16.10747719,15.82478939,5.360147953,5.239472466,5.058291435,4.930453681,-12.5,-12.47513309,304.5492012,0,9,9,4,4,74,74.64667747,3.8871,6,6
2/13/2019,MTSS-1297,1004482,1,8/27/2014,2014,PROB,Y,0.097832624,1.264431627,1.038331929,68.64097164,22958315,0,0,1281.72,1812.566602,2822.51,1279.8,359.5145317,244.2601797,"Till, or ground moraine",100,tg,tg,100,GNEISS,GNEISS,0.128999993,0.137654643,48.60301,-113.8529,165,171.6156978,11.828,7.129131506,7.166504782,1.31697,11.27423854,11.27423854,3.448109426,3.448109426,1.782381146,8.514963,73.06048,0,0.0630738,0.070082,0,0,1.422665,0.6938118,0,16.17492,0,0,0,0,0,0,1.207947206,3.417872563,177.5755406,54.07898062,1575.922616,1063,1387.092951,956.4309692,2008.807764,895.5824585,1761.400507,0.616744082,54.4090004,44.23861098,22958315,67,67.09877843,881,20.0027802,2.273075161,-2.35868597,-4.283171997,-5.677661896,-7.424999432,15.8698225,13.00089783,15.8698225,13.00089783,5.906253815,3.395870199,5.372067451,3.353972164,-10.39999962,-11.19717763,271.531522,0,18,20.21861837,8,8.427899466,155,169.3331227,12.8196,6,6
2/13/2019,MTSS-1302,1004460,1,8/26/2014,2014,PROB,Y,0.095891676,1.439867061,1,67,22901718,0,0,1195.17,1633.858953,2021.48,1195.17,388.807008,247.9595152,"Till, or ground moraine",100,tg,tg,100,GNEISS,GNEISS,0.143000007,0.125268533,48.78631,-115.995,162,164.3912873,14.126,7.338549217,7.348190027,1.31435,11.00118206,11.00118206,4.663049134,4.663049134,1.087592372,0,95.83333,0,0,0.09827044,0,0,0,0,0,4.068396,0,0,0,0,0,1,0,3.249669037,177.8568621,51.54431707,1317.84781,1238,1409.553357,1286.175171,1381.670998,1186.062134,1266.290611,0.729679962,57.84899902,54.00251968,22901718,63,63.55879463,396.2089748,20.7898658,3.887433341,-2.524413586,-2.765790784,-5.149713516,-5.255733338,14.99586487,15.06190707,14.99586487,15.06190707,5.57535553,5.458339637,5.302472591,5.243697501,-9.800000191,-9.979607009,300.3412381,0,15,16.18997707,7,7,135,143.571962,13.7385,6,6
2/13/2019,MTSS-1305,1004139,1,7/29/2014,2014,PROB,Y,0.072999999,1.503000021,1,68,3020044,0,0,1592.74,1858.801029,2153.11,1589.87,429.9266519,242.9775018,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,100,co/m,co/m,100,GNEISS,GNEISS,0.094999999,0.094999999,46.94766,-112.3603,165,166.5340989,1.951,7.338603989,7.298459562,0.99246,11.05937998,11.05937998,3.986258982,3.986258982,0.927999973,0,96.55092,0,0,1.267011,0,0,0,0.4927264,0,1.689348,0,0,0,0,0,0,1.9702367,1.944000006,75.42113897,33.02320131,614.9370945,527,571.2741973,439.2565918,439.2638705,613.9523926,613.9568624,0,53.06100082,53.06100082,3020044,59,59,106.9953129,23.68230593,3.447415273,-3.849251509,-3.849278723,-6.220973492,-6.220993104,14.74481106,14.74472778,14.74481106,14.74472778,4.893341541,4.893280329,4.338952541,4.579905074,-11.69999981,-11.60471061,288.571596,0,11,11.12655261,6,6,100,100.9650809,3.8403,6,6
2/13/2019,MTSS-1319,1004497,1,8/28/2014,2014,PROB,Y,0.114316674,1.568999444,3.143848025,72,12493301,0,0,1267.3,1509.008619,1760.13,1267.3,375.9371083,250.1113412,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",100,sh,sh,100,SDMNTRY,SDMNTRY,0.185000002,0.183765699,47.25983,-110.846,157,159.1215384,0.601,7.260855346,7.283780141,0.97682,10.85302774,10.85302774,7.249442674,7.249442674,1.060924252,0,0.8792345,0,0,22.41014,0.1913628,0,0,0.2172227,0,75.72278,0,0,0,0,0.5792604,0.003675138,2.272529634,1.453970745,80.97991614,14.04021947,498.9948218,466,494.2163673,392.4223938,396.1156537,577.9138184,595.3527881,0.574034396,55.30599976,55.16907445,12493301,58,57.82861432,135,25.8154512,5.648221421,-2.488200665,-2.89318895,-5.661174774,-5.966133531,16.83576965,16.45443946,16.83576965,16.45443946,6.475976467,6.105228739,5.87620163,6.071730263,-11.30000019,-11.83588688,362.5369843,0,11,10.89813137,4,4.97013303,90,90.0560588,17.3871,6,6
2/13/2019,MTSS-1321,1004488,1,8/28/2014,2014,PROB,Y,0.058360113,1.555103133,1,70.99570815,24324794,0,0,1649.59,2047.903102,2436.29,1649.59,435.8215218,235.0133989,Sandy and stony colluvium derived mostly from sandstone and shale,100,co/ss-sh,co/ss-sh,100,GNEISS,GNEISS,0.074000001,0.076533218,45.64859,-114.3548,173,180.7106668,6.012,6.828226765,6.828824096,1.21963,9.488100904,9.488100904,2.99189256,2.99189256,0.845148676,0,58.26923,0,0,15.69444,0,0,0,0,0,25.90812,0,0,0,0.1282051,0,0,0,8.788285168,111.806867,36.52329111,954.1637488,776,865.3235633,703.7386475,738.0617181,955.6754761,994.7509368,0.963465733,60,58.67540801,24324794,61,62.98900869,288,23.11602635,3.044365109,-4.412645817,-4.573215855,-5.020080566,-5.166262486,14.81952477,14.67786275,14.81952477,14.67786275,4.608758926,4.446041599,4.657554626,4.496231336,-11.69999981,-11.94204953,256.7541087,0,13,13.87218675,6,6.233329844,116,122.2664085,8.5977,6,6
2/13/2019,MTSS-1326,1004306,1,8/13/2014,2014,PROB,Y,0.171099182,1.416295999,1,69.23463329,12536674,0,0,1354.69,1498.233911,1653.86,1342.61,428.10464,250.7657947,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",100,sh,sh,100,SDMNTRY,SDMNTRY,0.247999996,0.247311193,48.43206,-113.1133,154,155.3460119,6.427,7.345538716,7.248951405,1.11482,12.62083846,12.62083846,5.278551515,5.278551515,1.707607251,0.2301065,0.3852946,0,0.3264301,85.64778,1.048857,0,0,0,0,11.15214,0,0.4495104,0,0.7598866,0,0,2.035521318,1.436001828,73.91569037,40.99026374,634.4341527,590,663.4278607,596.5253906,624.7270014,767.1306763,791.1138416,0.813160486,56.66699982,56.6573294,12536674,59,59.25415931,393.4473867,23.57610338,4.066050179,-3.83404994,-3.861623719,-7.216263294,-7.234315278,14.65234661,14.55955381,14.65234661,14.55955381,4.680445194,4.600048421,3.815511465,4.396121251,-12.69999981,-12.70037429,473.9983416,0,11,12.03503985,6,6.353929278,94,99.77446103,16.8237,5.625,5.626223532
2/13/2019,MTSS-1328,1004609,1,9/16/2014,2014,PROB,Y,0.11996464,1.477704381,4.6563149,69.48386863,12376693,0,0,1413.63,1687.991461,2248.14,1412.95,397.4984304,245.3493842,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",100,sh,sh,100,SDMNTRY,SDMNTRY,0.196999997,0.161679846,47.06133,-110.2411,158,164.3949529,3.218,7.286440191,7.321259398,1.07413,10.92572004,10.92572004,6.506228212,6.506228212,1.690066392,0.1038397,28.13813,0.09418015,0,57.33881,0,0,0,0.2583917,0,13.75755,0,0,0,0,0.3091041,0,0.691499638,2.2720651,85.99637769,13.48563149,450.1141241,441,483.4339532,289.5587158,309.1845633,523.9892578,547.7503402,0.728683007,58,43.12510225,12376693,60,59.47135958,29,24.47279889,4.597850464,-3.117241859,-4.250833856,-6.049176216,-7.089963782,16.32776642,15.01521239,16.32776642,15.01521239,5.912273407,4.733166093,5.336614609,4.520879134,-12,-12.36616276,329.8070273,0,11,11.00074861,5,5,87,89.23733398,37.269,5.98,5.993480474
2/13/2019,MTSS-1330,1004537,1,9/4/2014,2014,PROB,Y,0.180569507,1.603487936,2,24,3102229,29.89209682,0,583.37,664.6464013,738.51,582.46,344.0541522,254.1887425,"Ice-laid deposits, like tg but mostly sand and silt",100,ts,ts,100,SDMNTRY,SDMNTRY,0.367000014,0.360590204,48.18282,-104.6439,136,134.6526019,0.712,11.28119911,11.29668217,0.73387,17.87668467,17.87668467,7.060229832,7.060229832,1.23263083,0.01922502,0.03845004,18.77643,0.1794335,75.73589,0,0.1409835,0,0,0.08330841,1.444012,0,0.01281668,0,3.498953,0.07049173,0,26.67222566,1.389797057,66.7742948,5.979479405,344.6741802,340,343.698469,338.2208862,337.24347,534.3932495,552.2539926,0.87721784,60,54.83993139,3102229,64,64,16,29.34643281,5.990203391,-8.688615799,-8.537921819,-11.19124699,-11.05065201,18.72381973,18.65942612,18.72381973,18.65942612,4.813593864,4.808142633,5.219122887,4.809103828,-18.89999962,-18.08632732,398.1034785,0.174978128,10,10,4,4,70,70.98588542,42.1479,3.771,5.938071692
2/13/2019,MTSS-1331,1004579,1,9/10/2014,2014,PROB,Y,0.069226822,1.604847767,1,71,24320912,0,0,1555.37,1855.74111,2089.03,1555.37,438.8745584,236.4785077,Bouldery and sandy colluvium on granitic rocks,100,co/gr,co/gr,100,GNEISS,GNEISS,0.097999863,0.104589018,46.07445,-114.0615,172,173.0429846,1.738,6.993384675,6.993384675,1.05776,10.49433788,10.49433788,4.572944401,4.572944401,0.743634565,0,52.70306,0,0,4.258966,0,0,0,0,0,43.03797,0,0,0,0,0,0,0.635847526,10.8300519,78.57258719,37.39821573,625.7106298,644,654.9497161,422.0841064,425.2693801,599.2512817,602.6036602,0.178540167,60,59.73169403,24320912,65,64.99986483,288,23.9517034,4.300118802,-3.508438826,-3.613024919,-4.34565258,-4.429763824,15.57028294,15.48255555,15.57028294,15.48255555,5.538175583,5.429395306,5.565080643,5.442126125,-10.80000019,-10.2798595,262.3056231,0,12,12,6,6,111,110.5916464,6.6582,6,5.979917617
2/13/2019,NCLS-1037,1004782,1,8/15/2013,2013,PROB,Y,0.147762899,1.54089008,3,35.3582475,933010013,10.8556461,0,0.34,16.54081409,32.71,-0.18,751.7671239,298.1895794,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",100,rl,bm,100,QTRNRY,QTRNRY,0.224000007,0.221079694,36.54382,-76.89025,100,99.39475942,128.295,17.91227689,17.84360808,0.73989,19.65316291,19.65316291,12.4439893,12.4439893,1.889180693,0.02585943,17.13314,23.97138,8.025885,4.810485,5.026506,0.2557561,0,4.308118,0.1715553,14.82628,0,0.2239048,0.09460768,5.756246,15.37028,4.245129327,2.199497323,8.801967559,129.3197993,77.58266425,1232.66367,1218,1228.105408,1357.418579,1342.15029,1260.085083,1276.233825,2.03902735,60,60,10460239,67,67.1926541,330.2773019,31.29279685,15.31731054,5.981261253,5.92738666,4.510075092,4.492852868,24.10849571,24.12408922,24.10849571,24.12408922,14.9319849,14.9436842,14.44074917,14.94209424,-1.100000024,-1.43581592,602.7450379,0,10,10.24091933,7,6.91616893,105,105.5963444,285.3918,1.245,2.731502911
2/13/2019,NCLS-1038,1002692,1,8/8/2013,2013,PROB,Y,0.157970997,1.557857521,3.685684656,36.00622462,8790267,39.58029729,0.000598,23.27,72.79154605,146.91,23.16,765.8102893,298.063539,"Micaceous residuum without much quartz; clay, mostly kaolinite",100,rsh,rl,100,SDMNTRY,SDMNTRY,0.230200261,0.249396961,35.43982,-78.02565,88,96.79871485,330.499,15.98269034,15.86917184,0.96554,19.76007487,19.76007487,8.297196848,8.297196848,0.758231042,0.2421814,11.17418,22.05223,15.60425,7.954782,14.68819,0.7187545,0,3.711666,0.8439726,3.042906,0.1212651,2.120221,0.4142546,6.724924,10.58622,4.39009781,5.105968496,4.151057214,125.6049797,78.20646923,1178.420154,1258,1214.35259,1192.444946,1167.988892,1507.766602,1512.849825,2.185983288,59.98841095,59.53152634,8790267,67,67.08136881,359.6706126,31.90750567,15.72294214,7.405490875,6.823693864,5.866754055,5.462857557,24.50512314,24.11033048,24.50512314,24.11033048,15.72968483,15.24395945,15.528368,15.2436835,0,-0.731799737,507.9570904,0.728650539,10,10.5828959,6,6.077191551,102,104.0565436,774.1197,2.940267,4.566067723
2/13/2019,NCLS-1039,1004789,1,9/16/2013,2013,PROB,Y,0.154436694,1.582724391,4.160654348,50.03109002,19743320,0,0,778.64,996.9985172,1415.06,778.14,640.3710148,276.4765214,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,100,co/m,co/m,100,SDMNTRY,GNEISS,0.25,0.213248112,36.2739,-81.87096,127,127.0568571,34.739,10.68357459,10.87257811,1.29671,15.04823881,15.04823881,6.40016872,6.40016872,1.614831254,0.0678196,2.151577,0.2119362,73.3079,1.064768,16.49712,0,0,1.866734,0,1.213971,0,0.03899627,0.00847745,3.570702,0,3,2.038769283,5.699392956,128.667147,76.40895067,1131.521263,1159,1223.206187,1329.86145,1319.351142,1357.886719,1298.756619,2.407821072,46.30400085,57.12195896,19743320,71,71.05909476,651,25.97111375,10.74925952,2.767505407,2.636657382,0.6189726,0.348240578,18.92452621,18.82639573,18.92452621,18.82639573,10.39716244,10.21288933,10.59816742,10.22360591,-5.300000191,-5.252339372,258.3627903,0,13,13.23132734,8,8.354195626,131,134.0475335,53.091,6,5.963537677
2/13/2019,NCLS-1040,1004778,1,8/5/2013,2013,PROB,Y,0.162882867,1.5299069,4,28.12354318,8870790,1.192207037,0,140.14,173.7669268,233.7,139.28,735.3899755,290.9214103,"Micaceous residuum without much quartz; clay, mostly kaolinite",100,rsh,rsh,100,SDMNTRY,SDMNTRY,0.291000009,0.268091071,35.63323,-79.53602,107,108.0634028,19.276,14.92836908,14.93104437,0.89579,18.20279582,18.20279582,10.27838071,10.27838071,0.726038628,0.07684137,8.40961,0.5830904,44.41657,3.105295,30.27098,0.0113002,0,4.974349,0.1401225,3.751667,0.01582028,0.1310823,0.2169639,3.301919,0.5943906,5.562705305,5.98200063,2.650802519,115.0364037,81.98359807,1179.981063,1205,1209.599582,1074.784302,1086.708685,1313.383301,1295.188702,1.007822899,59.20000076,57.75468409,8870790,66,66,366,31.57031248,15.22558337,6.1599226,5.970306697,4.518591404,4.333968115,23.32117653,23.18295086,23.32117653,23.18295086,14.45906067,14.29409964,14.48638725,14.29423491,-1.5,-1.560549895,419.5762048,0,11,11,7,7,106,106.8079917,40.0014,4.975,5.206269331
2/13/2019,NCR9-0901,1002711,1,8/12/2013,2013,PROB,Y,0.160997501,1.497897771,3.927342105,47.04712671,10449794,0.757134537,2.056567,19.46,246.1207482,1282.29,19.25,708.8802485,291.3877798,"Micaceous residuum without much quartz; clay, mostly kaolinite",100,rsh,al,100,SDMNTRY,SDMNTRY,0.30399999,0.277150437,36.48171,-77.65994,103,107.2390672,0.077,15.14956127,14.85125645,0.48636,19.75015403,19.75015403,8.617458957,8.617458957,0.659003597,0.1309372,10.19454,0.6249421,45.19558,5.610624,19.42664,0.05934846,0,3.47986,2.218669,4.259847,0.2088003,1.815942,0.5376082,5.022337,1.214318,3.397519034,5.452679005,2.813786755,113.1127892,79.93282376,1138.870946,1179,1165.950723,1413.682251,1093.422715,1423.875854,1304.022173,2.680693586,60,56.10387038,10449794,67,66.64805498,368.5940509,30.82067982,13.8248035,5.771796227,4.688670234,4.442629814,2.801795885,24.04405975,22.58186447,24.04405975,22.58186447,14.79378891,13.41496576,14.47900009,13.414964,-1.799999952,-3.011320175,384.5327648,3.93127548,10,10.14600506,6,6.777647933,99,103.1810598,21903.7806,1.684,5.610878229
2/13/2019,NCR9-0903,1002485,1,7/24/2013,2013,PROB,Y,0.152142928,1.521631197,4,63.19158115,9249564,5.791618161,0.263362,275.53,502.5273709,1254.6,273.74,719.4237131,286.6690621,"Micaceous residuum without much quartz; clay, mostly kaolinite",100,rsh,rsh,100,SDMNTRY,GRANITIC,0.291000009,0.280191499,36.21492,-80.96029,115,117.2421837,1273.958,13.00927417,12.73621543,1.00395,16.39570854,16.39570854,7.611397775,7.611397775,0.96066956,0.03595874,5.327093,0.2015289,64.05362,1.610142,13.46581,0.006711705,0,5.810336,0.3381188,3.22393,0.09800867,0.916081,0.3615431,4.383988,0.1671259,3.461884542,8.073434234,3.518238352,126.6483875,86.00887409,1261.844275,1257,1293.605485,1433.345215,1426.168437,1469.763916,1660.934322,1.963286213,59.59999847,55.40380866,9249564,67,68.24615023,489.2363881,29.64276439,13.39819624,4.803874016,4.388089826,3.017213345,2.502856034,22.49758148,21.44214522,22.49758148,21.44214522,13.43062496,12.58332937,13.05412197,12.583233,-3.200000048,-3.764206736,282.5248046,0.029103609,11,11.60602878,7,7.08412803,113,115.6195797,2024.8281,5.72,5.61250914
2/13/2019,NCR9-0905,1002691,1,8/9/2013,2013,PROB,Y,0.147302943,1.595590365,3.291210817,39.36924018,11574070,8.114419148,0.000822,8.37,47.14783015,124.12,8.14,773.8923758,300.2545448,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",100,rl,al,100,SDMNTRY,QTRNRY,0.202999994,0.219017752,35.458,-77.675,93,95.09897639,679.238,16.48916873,16.49560239,1.42313,20.07422168,20.07422168,9.893693923,9.893693923,0.781271076,0.1772791,9.823973,36.27696,8.207412,4.537426,6.626166,1.418432,0,2.357402,1.25926,4.056618,0.2032673,2.554185,0.7732639,6.341243,15.38711,4.2880738,3.659099718,6.636196161,128.9254084,76.6746601,1193.609342,1256,1215.919427,1378.067139,1198.565806,1380.37561,1490.231818,2.070605492,60,59.64380857,11574070,67,67,383.524646,32.07727766,15.88965995,7.729798317,7.095248593,6.313299656,5.732794179,24.65779686,24.37446392,24.65779686,24.37446392,15.91249466,15.52757766,15.93953133,15.52760165,0,-0.5067093,536.4900859,12.93053123,11,10.63758454,7,6.575235276,107,104.4559124,1804.2939,0.595,4.173451647
2/13/2019,NCR9-0907,1003200,2,9/27/2013,2013,PROB,N,0.152999567,1.516315961,3.338677353,39.08566584,10462255,0,0.022647,0,49.40485484,201,-0.47,743.7123861,295.04901,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",99.43487,rl,,99.52786,QTRNRY,,,0.250790849,36.15021,-76.73789,90,104.5673298,5254.555,16.1431412,16.09262963,1.33219,19.85293562,19.85293562,7.394941806,7.394941806,0.892841715,0.2308754,21.4659,13.53608,17.06211,4.674702,7.479398,0.463429,0,3.315643,0.9548658,11.65479,0.05590141,0.6005117,0.2346031,4.953338,13.31786,4.506296047,3.326915163,6.673028897,119.9746137,78.19709314,1180.300587,1238,1184.560218,1103.489136,1251.595229,1325.629517,1299.327934,2.328972293,,59.34170321,10462255,69,66.52952376,358.7425896,31.62540516,14.89033612,7.325380325,5.597789512,5.708812714,4.209950209,24.28140068,23.81308363,24.28140068,23.81308363,15.57255745,14.58976042,15.43846035,14.5893035,0.400000006,-2.07332454,541.6482872,0,11,9.619350733,6,6.278730296,104,99.37523309,12602.9088,,4.02312541
2/13/2019,NCR9-0907,1004784,1,8/22/2013,2013,PROB,Y,0.152999567,1.516315961,3.338677353,39.08566584,10462255,0,0.022647,0,49.40485484,201,-0.47,743.7123861,295.04901,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",99.43487,rl,,99.52786,QTRNRY,,,0.250790849,36.15021,-76.73789,90,104.5673298,5254.555,16.1431412,16.09262963,1.33219,19.85293562,19.85293562,7.394941806,7.394941806,0.892841715,0.2308754,21.4659,13.53608,17.06211,4.674702,7.479398,0.463429,0,3.315643,0.9548658,11.65479,0.05590141,0.6005117,0.2346031,4.953338,13.31786,4.506296047,3.326915163,6.673028897,119.9746137,78.19709314,1180.300587,1238,1184.560218,1103.489136,1251.595229,1325.629517,1299.327934,2.328972293,,59.34170321,10462255,69,66.52952376,358.7425896,31.62540516,14.89033612,7.325380325,5.597789512,5.708812714,4.209950209,24.28140068,23.81308363,24.28140068,23.81308363,15.57255745,14.58976042,15.43846035,14.5893035,0.400000006,-2.07332454,541.6482872,0,11,9.619350733,6,6.278730296,104,99.37523309,12602.9088,,4.02312541
2/13/2019,NCR9-0908,1003146,1,9/20/2013,2013,PROB,Y,0.148960213,1.565941881,3.682633358,38.56254229,8831658,17.82178218,0.60382,13.59,141.9837374,334.02,11.24,739.8763467,297.8953087,"Micaceous residuum without much quartz; clay, mostly kaolinite",100,rsh,al,100,SDMNTRY,QTRNRY,0.231000006,0.254766373,34.92337,-78.7982,91,98.55964982,4924.094,15.99398881,15.94051367,1.3252,19.89032128,19.89032128,7.56663076,7.56663076,0.767090376,0.5517334,15.22625,3.987652,25.91899,7.65705,15.52991,0.2367573,0,3.555698,1.634734,4.834559,0.6879576,4.993379,1.937618,8.88771,4.360005,4.500195168,5.455874029,4.412880694,121.266812,79.09914525,1161.644323,1232,1196.977854,1134.011108,1121.541443,1241.696655,1367.78289,2.520791986,60,57.77559659,8831658,67,66.9565562,365.2674706,31.88148653,15.5097187,8.37176609,6.698044015,6.721438885,5.000714816,24.97314644,23.76386433,24.97314644,23.76386433,16.41315269,14.97247928,16.37132835,14.97247914,0.100000001,-1.220078079,442.454189,0.698893419,11,10.57709459,6,6.313456569,103,104.0183713,12466.9539,2.915,4.881665899
2/13/2019,NCR9-0909,1003145,1,9/19/2013,2013,PROB,Y,0.151845486,1.556144182,3.758402914,36.39200035,8847129,16.52579423,0.888212,13.18,151.2544015,334.02,10.7,738.2649342,297.2744464,"Micaceous residuum without much quartz; clay, mostly kaolinite",100,rsh,al,100,SDMNTRY,SDMNTRY,0.231000006,0.262202982,35.17608,-78.80974,91,99.43970267,4404.937,15.62272422,15.60997519,1.29967,19.7856532,19.7856532,7.95957076,7.95957076,0.72769595,0.3587325,14.17904,3.323939,28.86031,8.081067,17.17025,0.1890242,0,3.854186,1.691641,3.937907,0.6532933,4.435141,1.773766,8.547375,2.944335,4.503338415,5.809247387,3.774265613,119.5295045,79.49789874,1160.656254,1206,1195.431811,1092.615356,1111.772896,1763.108276,1353.701321,2.424551878,60,57.67282294,8847129,67,66.99028356,364.5027073,31.82406405,15.39674293,7.726679802,6.561488413,6.047531128,4.86290125,24.77625656,23.64296087,24.77625656,23.64296087,16.01000786,14.8445814,15.96455669,14.84457611,-0.100000001,-1.337433371,433.9670022,0,11,10.52772935,6,6.339542958,104,104.2129764,11163.8151,2.915,4.916233284
2/13/2019,NCR9-0915,1004797,2,9/26/2013,2013,PROB,N,0.152925591,1.513660131,3.303104375,41.05431335,26815205,0,0.037964,0,47.28157328,195.58,-0.3,739.3949995,293.8966054,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",100,rl,bm,100,QTRNRY,QTRNRY,0.202999994,0.255867234,36.4717,-76.94345,101,105.8506837,2849.051,15.92005216,15.70925179,1.19679,19.79232803,19.79232803,7.445811255,7.445811255,0.768512778,0.2869169,22.44216,12.92059,17.40444,4.985822,7.057445,0.4982712,0,3.426633,0.5628322,11.58221,0.0677498,0.6444269,0.2755699,4.964908,12.88002,4.131498352,3.191141572,6.066139141,118.5923978,78.4204676,1180.370748,1220,1180.817067,1392.612915,1245.606528,1172.830322,1314.060149,2.625957274,60,59.45785681,26815205,67,66.49159219,367.066972,31.64456569,14.7850498,5.89539814,5.46265331,4.402813435,4.108550418,23.80681801,23.88035646,23.80681801,23.88035646,14.71910381,14.59106381,14.30927753,14.59060813,-0.800000012,-2.326343553,550.6429699,0,10,9.434012657,7,6.239935447,104,98.44583174,6773.5944,0.595,4.297280952
2/13/2019,NCR9-0915,1004781,1,8/14/2013,2013,PROB,Y,0.152925591,1.513660131,3.303104375,41.05431335,26815205,0,0.037964,0,47.28157328,195.58,-0.3,739.3949995,293.8966054,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",100,rl,bm,100,QTRNRY,QTRNRY,0.202999994,0.255867234,36.4717,-76.94345,101,105.8506837,2849.051,15.92005216,15.70925179,1.19679,19.79232803,19.79232803,7.445811255,7.445811255,0.768512778,0.2869169,22.44216,12.92059,17.40444,4.985822,7.057445,0.4982712,0,3.426633,0.5628322,11.58221,0.0677498,0.6444269,0.2755699,4.964908,12.88002,4.131498352,3.191141572,6.066139141,118.5923978,78.4204676,1180.370748,1220,1180.817067,1392.612915,1245.606528,1172.830322,1314.060149,2.625957274,60,59.45785681,26815205,67,66.49159219,367.066972,31.64456569,14.7850498,5.89539814,5.46265331,4.402813435,4.108550418,23.80681801,23.88035646,23.80681801,23.88035646,14.71910381,14.59106381,14.30927753,14.59060813,-0.800000012,-2.326343553,550.6429699,0,10,9.434012657,7,6.239935447,104,98.44583174,6773.5944,0.595,4.297280952
